Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
"Iran, Islamic Rep.",IRN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.12784E+11,1.27656E+11,1.53412E+11,1.8103E+11,1.97106E+11,2.13575E+11,2.25677E+11,3.67471E+11,3.81213E+11,3.84359E+11,4.13376E+11,4.83648E+11,4.80876E+11,4.77334E+11,4.68517E+11,4.0428E+11,5.18384E+11,5.62037E+11,1.22733E+12,1.57759E+12,1.69406E+12,1.92052E+12,1.9975E+12,1.93872E+12
Israel,ISR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65199E+11,1.90499E+11,2.2299E+11,2.52818E+11,2.82795E+11,3.15416E+11,3.60707E+11,3.84924E+11,4.32659E+11,4.43534E+11,,,,,,,,,,,,,,
Italy,ITA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7028E+11,6.50914E+11,,,,,,,,,,,,,,,,,,1.84009E+12,1.77418E+12,2.04943E+12,2.16374E+12
Jamaica,JAM,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97754718208,1.44873E+11,1.70807E+11,1.93843E+11,1.96364E+11,2.19215E+11,2.62303E+11,3.08688E+11,3.80641E+11,4.97083E+11,6.01241E+11,6.93887E+11,7.59697E+11,8.47351E+11,9.23124E+11,1.00068E+12,1.20109E+12,,,,,
Jordan,JOR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3556150000,3845390000,5509510000,4879180000,5073900000,4953400000,5217800000,5157100000,5675580000,5772860000,5621440000,5779930000,5779930000,6427640000,7202700000,7136000000,7753000000,8487000000,8854700000,10317500000,11514900000,12665700000,14678100000,
Japan,JPN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.42971E+14,8.93263E+14,9.29141E+14,9.65678E+14
Kazakhstan,KAZ,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03729E+11,2.91649E+11,5.36907E+11,5.62051E+11,5.73953E+11,5.79896E+11,6.09592E+11,,,,,,,,,,
Kenya,KEN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.49242E+11,4.77444E+11,,,,,,,,,,,,,,
Kyrgyz Republic,KGZ,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7363000000,16715100000,22678700000,38015500000,64699800000,74857300000,73389000000,,,,,,,,,,,,
Cambodia,KHM,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kiribati,KIR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4927E+13,2.4837E+13,2.7737E+13,2.8998E+13,3.0466E+13,3.1537E+13,3.3687E+13,4.7045E+13,,,,,,,,,,,,,,,,
Kosovo,KSV,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lebanon,LBN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35004E+13,2.79682E+13,3.37336E+13,,,,,,,,,,,,,,
Liberia,LBR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.10781E+11,3.66698E+11,4.05558E+11,4.83568E+11,5.49292E+11,6.32045E+11,7.0932E+11,7.66577E+11,9.08001E+11,1.05186E+12,1.2187E+12,1.45271E+12,1.66928E+12,1.86385E+12,2.13953E+12,2.22234E+12,2.60659E+12,3.04169E+12,,,4.59125E+12,5.13337E+12,6.00011E+12,
Lower middle income,LMC,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240300000,,,,,,2409200000,2722900000,3334900000,,,,,,,,,,,,,,,
Late-demographic dividend,LTE,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1702357442,1938281965,2717620612,,,,,,,,,,,11389921223,12740711886,15667270042,15299646664
Luxembourg,LUX,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266783008,229127984,324319104,396257792,,,,766647936,,,1151648384,1101782272,1127663616,994292160,1113473920,1092804224,1476754688,1721191168,4628376064,4798562304,7188779957,7176941204,8778708318,
Latvia,LVA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325225809.8,535611635.7,580702443.4,557523861.6,530176265.4,726660633.7,812303288,1014422229,,,,,,,5273162930,7848786120,9039571488,8556406907,9071983085,
"Macao SAR, China",MAC,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.16905E+11,1.74469E+11,2.04177E+11,2.18192E+11,2.28795E+11,2.27973E+11,,2.4042E+11,2.45676E+11,2.51507E+11,,,2.51507E+11,,,,3.30882E+11,3.29823E+11,3.25806E+11,3.55557E+11,3.99864E+11,4.5619E+11,4.93677E+11,
Monaco,MCO,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2438230000,3128630000,4287900000,7556100000,9598300000,11697300000,11578500000,13434100000,14509300000,16642000000,12208700000,13058900000,12416900000,11604400000,16698100000,18922400000,19524100000,21462200000,
Madagascar,MDG,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.00748E+12,1.3628E+12,1.48322E+12,1.62078E+12,3.35406E+12,3.22982E+12,,,,,5.8719E+12,5.77572E+12,,,,,,,,,,,,
Maldives,MDV,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632300000,891400000,1253000000,1609200000,1823600000,2223700000,2281300000,2373000000,2605500000,2782900000,3002900000,3326400000,3856900000,4087600000,4282800000,5052100000,5956200000,6979510000,8822900000,13867200000,18182800000,23212090000,,
Middle East & North Africa,MEA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.42615E+11,3.61235E+11,3.16355E+11,3.17871E+11,5.01585E+11,7.50262E+11,7.85977E+11,8.18227E+11,1.06995E+12,1.17553E+12,1.27645E+12,,,,,,,,,,,,,
Marshall Islands,MHL,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Macedonia, FYR",MKD,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mali,MLI,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malta,MLT,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884597624,1095993813,1276896007,1607718015,1842608749,2228938570,2791504086,3588472099,4132372513,4557009606,5018868968,5494836357,,8328453427,8737963382,9321871176,9046704509,9323536697,4429237248,4777092096,5112276743,5538895237,6023511000,6412747000
Myanmar,MMR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle East & North Africa (excluding high income),MNA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mongolia,MNG,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11575000000,94353000000,1.96533E+11,2.41503E+11,3.65158E+11,5.09635E+11,6.76717E+11,9.06723E+11,9.59889E+11,9.61785E+11,,1.75089E+12,,,2.03369E+12,2.15684E+12,,3.9219E+12,,,,
Northern Mariana Islands,MNP,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritania,MRT,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15638099968,17853200384,16035500032,17407600640,19914600448,23089100800,28373700608,31587299328,33609000960,34362998784,39315001344,40580001792,57757401088,72604499968,70668902400,79797100544,84754997248,88541503488,95790399488,1.06656E+11,1.50956E+11,1.64381E+11,1.72363E+11,
Malawi,MWI,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94713000000,99072000000,97005000000,95898000000,93078000000,91369000000,,,,,,,1.64963E+11,1.88767E+11,2.16624E+11,2.2867E+11,2.42225E+11,2.66722E+11,3.06437E+11,3.62386E+11,4.07101E+11,4.56128E+11,5.01617E+11,
North America,NAC,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12170946000,17944235000,26543575000,32020480000,,
New Caledonia,NCL,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,NGA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.808E+12,6.2606E+12,4.221E+12,2.2048E+12,2.5977E+12,2.8436E+12,3.8184E+12,5.2416E+12,6.5196E+12,7.5644E+12,
Nicaragua,NIC,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.44152E+11,1.53623E+11,1.62458E+11,1.68448E+11,1.70009E+11,2.2257E+11,2.31081E+11,2.32748E+11,2.44886E+11,2.28195E+11,2.2074E+11,2.19459E+11,2.32895E+11,2.44436E+11,2.55588E+11,2.63316E+11,2.47284E+11,2.46633E+11,3.37721E+11,3.40421E+11,3.70242E+11,4.01335E+11,4.42172E+11,4.44359E+11
Norway,NOR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48825E+11,1.46911E+11,1.81668E+11,2.69971E+11,2.7592E+11,2.76285E+11,2.48598E+11,2.38383E+11,2.214E+11,2.45167E+11,3.47662E+11,3.0622E+11,4.38084E+11,5.87464E+11,6.82841E+11,7.03507E+11,1.06752E+12,1.05461E+12,1.13375E+12,8.56924E+11,9.101E+11,5.662E+11,6.1602E+11,6.4301E+11
Nepal,NPL,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54418100000,80361000000,94159000000,1.11877E+11,1.32598E+11,1.45058E+11,1.62286E+11,1.67978E+11,1.99615E+11,2.19136E+11,2.45048E+11,2.60448E+11,2.93747E+11,3.08079E+11,3.18913E+11,3.05107E+11,3.24995E+11,3.1281E+11,3.57258E+11,,4.03903E+11,,,
Nauru,NRU,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44307443712,69715476480,67801194496,71969030144,73880002560,69022998528,68367998976,91663933440,1.00097E+11,1.33431E+11,1.46029E+11,1.3794E+11
OECD members,OED,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879700000,1185000000,1446500000,1311800000,1462700000,1454700000,1526300000,1446600000,1557100000,1611500000,,,,1304900000,1319100000,1018000000,1127600000,1000900000,964800000,1044800000,1136200000,,,
Other small states,OSS,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.74248E+11,7.76583E+11,9.02828E+11,1.05868E+12,,,,,2.11762E+12,,,,,,,,,,,,,,,
Panama,PAN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10346000000,20895000000,36042000000,48926000000,54703000000,,,,,,,,,,,,94452608806,91204635384,91976143421,96084103293,98701917217,98016777294,97657837865,
Philippines,PHL,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.52641E+11,6.20238E+11,7.1326E+11,9.89822E+11,9.55093E+11,1.16385E+12,1.15524E+12,1.35057E+12,1.77536E+12,1.76869E+12,1.77536E+12,2.16671E+12,2.6353E+12,3.0813E+12,3.7863E+12,,,,,,,,5.4371E+12,
Palau,PLW,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505900000,1680600000,1894620000,2157400000,2961200000,3324200000,3780800000,4418000000,5177700000,5609200000,5621600000,7097300000,8127900000,,,,,,,,,,,
Poland,POL,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52238E+11,1.67267E+11,1.85603E+11,2.2165E+11,2.374E+11,2.6675E+11,2.7098E+11,2.56971E+11,3.34578E+11,3.80567E+11,4.11808E+11,4.61307E+11,4.98453E+11,5.04094E+11,5.69312E+11,6.45929E+11,7.36713E+11,8.0799E+11,8.98471E+11,9.20786E+11
Pre-demographic dividend,PRE,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People’s Rep.",PRK,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6283855872,4669745664,,,,,,,,,,,,,,,,1.80377E+11,1.80413E+11,2.25454E+11,2.3505E+11
Paraguay,PRY,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8471E+11,2.19519E+11,2.47539E+11,2.64562E+11
Russian Federation,RUS,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.78532E+12,4.85912E+12,4.54038E+12,4.38089E+12,4.47871E+12,,,3.60037E+12,2.6624E+12,2.38E+12,2.68105E+12,3.3754E+12,4.2094E+12,5.1874E+12,5.815E+12,9.0035E+12
Rwanda,RWA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.06297E+11,1.14512E+11,1.31613E+11,,,,,,,,,,,,,,,,,,,,,
South Asia,SAS,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1777770000,2335910000,,,,,,,,,,,,,,
Senegal,SEN,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2282E+12,2.3222E+12,2.4485E+12,2.6482E+12,2.4563E+12,2.4618E+12,,,,,,,,,,,,
Singapore,SGP,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54882000000,62031000000,69535000000,71366000000,79106000000,90585000000,98758000000,1.06088E+11,1.18509E+11,1.28498E+11,1.3887E+11,1.5113E+11,1.76191E+11,1.84731E+11,1.97892E+11,2.02016E+11,1.95628E+11,2.1073E+11,2.64107E+11,3.0039E+11,3.31721E+11,3.68182E+11,3.97638E+11,
Solomon Islands,SLB,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sierra Leone,SLE,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
El Salvador,SLV,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26962100224,31810899968,32262899712,4344399872,7908400128,7669700096,7754599936,8262600192,8081900032,8247699968,8710500352,10234800128,10606500000,11067351860,,13601800000
San Marino,SMR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29699999744,,,,,,,154728160,343015648,440223232,564955776,726514944,757791808,765831936,689789504,880646641,663430214.6,686734423,600368804.3
Somalia,SOM,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serbia,SRB,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (excluding high income),SSA,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Suriname,SUR,"Central government debt, total (current LCU)",GC.DOD.TOTL.CN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
